stemId,species,DBH,stemType,logNum,assort,diamToUb,length
104689,1,151,2,1,9,114,625
104689,1,151,2,2,7,98,545
104691,1,309,1,1,1,0,0
104691,1,309,1,2,9,332,14
104691,1,309,1,3,4,243,611
104691,1,309,1,4,9,236,140
104691,1,309,1,5,4,211,371
104691,1,309,1,6,9,207,156
104691,1,309,1,7,9,160,594
104691,1,309,1,8,9,118,601
104691,1,309,1,9,9,65,545
104690,1,138,2,1,7,119,560
104693,1,411,1,1,9,431,23
104693,1,411,1,2,4,362,610
104693,1,411,1,3,4,321,611
104693,1,411,1,4,4,283,611
104693,1,411,1,5,4,227,492
104692,1,418,1,1,9,440,12
104692,1,418,1,2,4,361,610
104692,1,418,1,3,4,330,610
104692,1,418,1,4,4,289,611
104692,1,418,1,5,4,228,551
104692,1,418,1,6,4,181,371
104695,1,175,2,1,7,134,508
104695,1,175,2,2,7,115,524
104695,1,175,2,3,7,88,496
104694,1,119,2,1,7,115,407
104694,1,119,2,2,7,85,572
104697,1,379,2,1,9,365,9
104696,1,426,1,1,4,358,611
104696,1,426,1,2,4,310,611
104696,1,426,1,3,4,261,611
104696,1,426,1,4,4,182,491
104696,1,426,1,5,7,127,512
104699,1,318,1,1,4,252,609
104699,1,318,1,2,4,209,491
104699,1,318,1,3,4,184,371
104699,1,318,1,4,7,131,495
104698,1,365,1,1,4,291,489
104701,1,312,1,1,4,288,370
104701,1,312,1,2,4,229,491
104701,1,312,1,3,4,200,491
104701,1,312,1,4,7,154,550
104701,1,312,1,5,7,126,510
104700,1,149,2,1,7,134,547
104703,1,275,1,1,4,253,369
104703,1,275,1,2,4,231,491
104703,1,275,1,3,9,227,10
104703,1,275,1,4,4,208,371
104703,1,275,1,5,9,176,398
104703,1,275,1,6,7,135,532
104703,1,275,1,7,7,89,419
104702,1,231,1,1,4,182,372
104702,1,231,1,2,7,142,400
104705,1,254,1,1,4,222,372
104705,1,254,1,2,4,203,489
104705,1,254,1,3,7,168,552
104705,1,254,1,4,7,142,551
104704,1,377,1,1,9,353,129
104704,1,377,1,2,4,290,371
104704,1,377,1,3,4,266,491
104704,1,377,1,4,9,250,280
104704,1,377,1,5,4,221,491
104704,1,377,1,6,4,184,369
104704,1,377,1,7,7,108,532
104707,1,199,2,1,7,148,552
104707,1,199,2,2,7,135,551
104707,1,199,2,3,7,117,549
104706,1,283,1,1,4,230,491
104706,1,283,1,2,4,218,489
104706,1,283,1,3,4,186,489
104706,1,283,1,4,7,142,552
104706,1,283,1,5,9,105,586
104709,1,174,2,1,7,113,569
104709,1,174,2,2,7,100,574
104708,1,284,1,1,9,280,79
104708,1,284,1,2,4,237,371
104708,1,284,1,3,4,206,492
104708,1,284,1,4,4,191,372
104711,1,396,1,1,9,396,31
104711,1,396,1,2,4,325,492
104711,1,396,1,3,4,312,491
104710,1,172,2,1,7,152,409
104713,1,137,2,1,7,117,509
104713,1,137,2,2,7,84,504
104712,1,284,1,1,4,254,491
104712,1,284,1,2,4,200,552
104715,1,131,2,1,7,127,552
104715,1,131,2,2,7,111,547
104715,1,131,2,3,9,75,485
104714,1,367,1,1,4,248,475
104714,1,367,1,2,4,224,491
104714,1,367,1,3,4,203,370
104714,1,367,1,4,7,169,400
104714,1,367,1,5,7,127,552
104717,1,157,2,1,7,118,513
104717,1,157,2,2,9,58,570
104716,1,247,1,1,9,265,5
104716,1,247,1,2,4,215,371
104716,1,247,1,3,4,200,491
104716,1,247,1,4,4,180,369
104719,1,280,1,1,4,254,492
104719,1,280,1,2,4,222,550
104719,1,280,1,3,4,190,370
104718,1,419,1,1,9,420,23
104718,1,419,1,2,4,375,490
104718,1,419,1,3,4,353,489
104718,1,419,1,4,9,353,4
104718,1,419,1,5,4,333,492
104718,1,419,1,6,4,259,489
104718,1,419,1,7,4,209,372
104721,1,280,1,1,9,288,17
104721,1,280,1,2,4,261,372
104721,1,280,1,3,7,225,551
104721,1,280,1,4,4,203,372
104721,1,280,1,5,4,184,378
104721,1,280,1,6,9,141,206
104721,1,280,1,7,7,86,529
104720,1,130,2,1,7,109,502
104723,1,293,1,1,4,266,492
104723,1,293,1,2,4,230,489
104723,1,293,1,3,4,183,550
104723,1,293,1,4,7,143,552
104722,1,310,1,1,9,291,156
104722,1,310,1,2,4,252,369
104722,1,310,1,3,4,228,369
104722,1,310,1,4,4,197,370
104722,1,310,1,5,7,167,549
104722,1,310,1,6,7,103,500
104725,1,211,2,1,7,154,578
104725,1,211,2,2,7,137,552
104725,1,211,2,3,7,117,550
104724,1,331,1,1,9,335,67
104724,1,331,1,2,4,277,489
104724,1,331,1,3,4,264,551
104724,1,331,1,4,4,219,550
104724,1,331,1,5,4,181,372
104724,1,331,1,6,7,107,549
104727,1,184,2,1,7,149,537
104726,1,223,1,1,4,195,549
104726,1,223,1,2,7,170,551
104726,1,223,1,3,7,152,552
104726,1,223,1,4,7,132,506
104729,1,358,1,1,4,326,369
104729,1,358,1,2,4,312,369
104729,1,358,1,3,4,292,492
104729,1,358,1,4,9,228,124
104729,1,358,1,5,4,205,552
104729,1,358,1,6,7,136,506
104728,1,174,2,1,7,168,552
104728,1,174,2,2,7,156,552
104728,1,174,2,3,9,137,587
104728,1,174,2,4,7,91,491
104731,1,247,1,1,4,215,372
104731,1,247,1,2,4,189,369
104730,1,164,2,1,7,126,494
104730,1,164,2,2,7,100,550
104733,1,370,1,1,4,323,369
104733,1,370,1,2,4,289,549
104733,1,370,1,3,4,273,369
104733,1,370,1,4,4,227,492
104732,1,237,1,1,4,222,489
104732,1,237,1,2,4,186,491
104732,1,237,1,3,7,158,552
104732,1,237,1,4,7,123,549
104735,1,285,1,1,4,273,369
104735,1,285,1,2,4,237,489
104735,1,285,1,3,4,209,372
104735,1,285,1,4,9,178,369
104735,1,285,1,5,7,134,549
104734,1,271,1,1,4,245,373
104734,1,271,1,2,4,229,369
104734,1,271,1,3,4,198,371
104734,1,271,1,4,7,161,506
104737,1,324,1,1,9,325,7
104737,1,324,1,2,4,252,369
104736,1,322,1,1,4,259,371
104736,1,322,1,2,9,259,41
104736,1,322,1,3,4,229,372
104736,1,322,1,4,4,198,491
104736,1,322,1,5,4,183,371
104736,1,322,1,6,7,149,550
104736,1,322,1,7,0,94,549
104739,1,363,1,1,9,352,4
104739,1,363,1,2,4,284,610
104739,1,363,1,3,4,244,609
104739,1,363,1,4,4,203,490
104739,1,363,1,5,7,146,555
104739,1,363,1,6,7,89,464
104738,1,222,1,1,9,214,251
104738,1,222,1,2,4,189,389
104738,1,222,1,3,7,138,569
104741,1,346,1,1,9,346,47
104741,1,346,1,2,4,277,610
104741,1,346,1,3,4,198,369
104741,1,346,1,4,7,171,556
104741,1,346,1,5,7,137,572
104740,1,316,1,1,9,316,7
104740,1,316,1,2,4,248,549
104740,1,316,1,3,4,221,371
104740,1,316,1,4,4,200,371
104740,1,316,1,5,9,156,629
104740,1,316,1,6,7,101,531
104743,1,311,1,1,1,0,0
104743,1,311,1,2,9,329,4
104743,1,311,1,3,4,264,549
104743,1,311,1,4,4,238,611
104743,1,311,1,5,4,216,371
104742,1,203,1,1,4,196,526
104742,1,203,1,2,9,161,615
104742,1,203,1,3,7,137,539
104745,1,285,1,1,9,277,6
104745,1,285,1,2,4,234,491
104745,1,285,1,3,4,214,568
104745,1,285,1,4,7,172,549
104745,1,285,1,5,7,139,556
104744,1,250,1,1,9,259,11
104744,1,250,1,2,4,241,372
104747,1,358,1,1,9,380,10
104747,1,358,1,2,4,286,611
104747,1,358,1,3,4,248,611
104747,1,358,1,4,4,209,490
104747,1,358,1,5,7,149,571
104746,1,171,2,1,7,144,528
104746,1,171,2,2,7,99,574
104746,1,171,2,3,9,77,581
104749,1,188,2,1,7,155,529
104749,1,188,2,2,7,101,526
104749,1,188,2,3,9,99,627
104748,1,167,2,1,7,136,551
104748,1,167,2,2,7,117,526
104748,1,167,2,3,7,90,495
104751,1,388,1,1,9,402,11
104751,1,388,1,2,4,324,611
104751,1,388,1,3,0,324,1
104751,1,388,1,4,4,279,371
104751,1,388,1,5,4,245,491
104751,1,388,1,6,4,233,371
104751,1,388,1,7,7,153,533
104751,1,388,1,8,9,97,329
104750,1,343,1,1,9,349,8
104750,1,343,1,2,4,287,611
104750,1,343,1,3,4,258,611
104750,1,343,1,4,4,230,371
104750,1,343,1,5,4,194,372
104750,1,343,1,6,7,143,562
104753,1,309,1,1,9,318,7
104753,1,309,1,2,4,277,489
104753,1,309,1,3,7,178,484
104753,1,309,1,4,9,146,599
104752,1,262,1,1,9,265,9
104752,1,262,1,2,4,212,492
104752,1,262,1,3,4,201,370
104755,1,378,1,1,4,309,369
104755,1,378,1,2,9,309,99
104755,1,378,1,3,4,243,491
104755,1,378,1,4,4,221,372
104755,1,378,1,5,4,198,432
104755,1,378,1,6,7,137,482
104755,1,378,1,7,7,115,509
104754,1,410,1,1,0,416,2
104754,1,410,1,2,4,363,612
104754,1,410,1,3,4,331,369
104754,1,410,1,4,9,331,178
104754,1,410,1,5,4,294,612
104754,1,410,1,6,9,294,6
104754,1,410,1,7,4,223,492
104757,1,333,1,1,9,332,9
104757,1,333,1,2,0,364,1
104757,1,333,1,3,4,292,369
104757,1,333,1,4,9,274,248
104757,1,333,1,5,4,257,562
104757,1,333,1,6,4,213,516
104757,1,333,1,7,9,142,590
104757,1,333,1,8,7,106,550
104756,1,175,2,1,7,125,542
104756,1,175,2,2,7,105,486
104756,1,175,2,3,7,89,480
104759,1,346,1,1,0,356,2
104759,1,346,1,2,4,286,612
104759,1,346,1,3,4,257,445
104759,1,346,1,4,4,209,492
104759,1,346,1,5,4,186,372
104759,1,346,1,6,7,143,404
104758,1,252,1,1,9,266,12
104758,1,252,1,2,4,190,489
104758,1,252,1,3,7,168,519
104758,1,252,1,4,7,142,537
104758,1,252,1,5,7,124,521
104758,1,252,1,6,7,91,476
104761,1,329,1,1,4,282,445
104760,1,229,2,1,7,174,532
104760,1,229,2,2,7,160,516
104760,1,229,2,3,7,142,431
104763,1,378,1,1,9,392,11
104763,1,378,1,2,4,337,489
104763,1,378,1,3,9,323,231
104762,1,310,1,1,0,297,3
104762,1,310,1,2,4,265,612
104762,1,310,1,3,4,226,489
104762,1,310,1,4,4,211,372
104762,1,310,1,5,4,185,496
104762,1,310,1,6,7,134,491
104765,1,301,1,1,4,204,492
104765,1,301,1,2,7,165,525
104765,1,301,1,3,7,133,508
104764,1,258,1,1,4,242,492
104764,1,258,1,2,4,214,492
104764,1,258,1,3,7,166,526
104767,1,254,1,1,4,182,561
104767,1,254,1,2,9,172,214
104767,1,254,1,3,7,164,417
104767,1,254,1,4,7,136,545
104766,1,367,1,1,9,364,5
104766,1,367,1,2,4,285,490
104766,1,367,1,3,9,267,183
104766,1,367,1,4,9,204,352
104766,1,367,1,5,7,179,496
104766,1,367,1,6,9,161,606
104769,1,253,1,1,4,233,533
104769,1,253,1,2,7,178,490
104769,1,253,1,3,7,138,546
104769,1,253,1,4,9,71,512
104768,1,357,1,1,9,365,10
104768,1,357,1,2,4,301,490
104771,1,325,1,1,4,285,371
104771,1,325,1,2,4,229,484
104771,1,325,1,3,4,208,371
104771,1,325,1,4,4,193,372
104771,1,325,1,5,7,149,526
104771,1,325,1,6,7,117,493
104770,1,272,1,1,4,207,472
104770,1,272,1,2,7,139,494
104773,1,297,1,1,4,261,492
104773,1,297,1,2,4,212,572
104773,1,297,1,3,4,182,480
104772,1,310,1,1,0,0,8
104772,1,310,1,2,4,290,372
104775,1,235,1,1,4,216,498
104775,1,235,1,2,4,190,521
104775,1,235,1,3,9,144,612
104775,1,235,1,4,7,142,512
104774,1,404,1,1,9,405,25
104774,1,404,1,2,4,341,610
104774,1,404,1,3,4,311,609
104774,1,404,1,4,4,277,489
104774,1,404,1,5,9,277,42
104774,1,404,1,6,4,213,372
104777,1,285,1,1,9,289,6
104777,1,285,1,2,4,262,369
104776,1,370,1,1,9,378,8
104776,1,370,1,2,4,305,611
104776,1,370,1,3,9,291,195
104776,1,370,1,4,4,224,564
104776,1,370,1,5,7,173,548
104776,1,370,1,6,9,133,588
104779,1,166,2,1,7,134,577
104779,1,166,2,2,7,115,488
104779,1,166,2,3,7,88,507
104778,1,325,1,1,9,314,7
104778,1,325,1,2,4,265,492
104778,1,325,1,3,4,237,557
104778,1,325,1,4,4,194,534
104778,1,325,1,5,7,154,531
104778,1,325,1,6,7,95,501
104781,1,302,1,1,9,292,5
104781,1,302,1,2,4,218,492
104781,1,302,1,3,9,218,137
104781,1,302,1,4,9,101,618
104781,1,302,1,5,9,101,99
104780,1,323,1,1,9,300,9
104780,1,323,1,2,4,244,549
104780,1,323,1,3,4,218,552
104780,1,323,1,4,7,149,578
104780,1,323,1,5,9,130,598
104783,1,333,1,1,9,349,9
104783,1,333,1,2,4,295,612
104783,1,333,1,3,4,262,491
104782,1,138,2,1,7,113,531
104785,1,339,1,1,0,345,2
104785,1,339,1,2,4,283,489
104785,1,339,1,3,4,263,372
104785,1,339,1,4,0,0,1
104784,1,239,1,1,4,211,369
104784,1,239,1,2,9,136,588
104787,1,291,1,1,9,327,9
104787,1,291,1,2,4,240,369
104786,1,259,1,1,4,210,529
104786,1,259,1,2,7,176,490
104786,1,259,1,3,9,99,127
104786,1,259,1,4,7,99,513
104789,1,357,1,1,4,299,612
104789,1,357,1,2,4,265,549
104789,1,357,1,3,9,265,172
104789,1,357,1,4,4,236,523
104789,1,357,1,5,4,195,507
104788,1,176,2,1,7,149,506
104791,1,365,1,1,9,375,14
104791,1,365,1,2,4,315,611
104791,1,365,1,3,4,276,611
104791,1,365,1,4,9,276,96
104791,1,365,1,5,4,183,536
104791,1,365,1,6,7,145,414
104790,1,466,1,1,9,467,14
104790,1,466,1,2,4,376,611
104790,1,466,1,3,4,337,611
104790,1,466,1,4,4,203,573
104790,1,466,1,5,7,159,525
104793,1,340,2,1,9,327,126
104792,1,287,1,1,9,294,17
104792,1,287,1,2,4,250,612
104792,1,287,1,3,4,224,549
104792,1,287,1,4,4,188,372
104792,1,287,1,5,7,147,556
104792,1,287,1,6,7,96,548
104795,1,191,2,1,7,162,458
104795,1,191,2,2,9,120,644
104795,1,191,2,3,7,111,558
104795,1,191,2,4,9,64,647
104794,1,257,1,1,4,190,524
104794,1,257,1,2,7,154,514
104794,1,257,1,3,7,137,532
104794,1,257,1,4,9,90,601
104797,1,281,1,1,4,245,369
104797,1,281,1,2,4,197,558
104797,1,281,1,3,9,185,288
104797,1,281,1,4,9,142,280
104797,1,281,1,5,7,123,495
104796,1,329,1,1,9,348,10
104796,1,329,1,2,4,281,372
104799,1,305,1,1,4,276,612
104799,1,305,1,2,4,242,549
104799,1,305,1,3,4,201,372
104799,1,305,1,4,7,147,470
104798,1,398,1,1,4,349,489
104798,1,398,1,2,9,341,96
104801,1,184,2,1,7,144,519
104801,1,184,2,2,7,124,507
104801,1,184,2,3,7,87,559
104800,1,332,1,1,9,336,8
104800,1,332,1,2,4,283,612
104800,1,332,1,3,4,260,486
104800,1,332,1,4,9,260,15
104800,1,332,1,5,7,153,465
104800,1,332,1,6,7,142,555
104800,1,332,1,7,7,117,502
104803,1,345,1,1,9,356,7
104803,1,345,1,2,4,293,612
104803,1,345,1,3,4,262,609
104803,1,345,1,4,4,220,492
104803,1,345,1,5,7,158,493
104802,1,272,1,1,4,241,371
104802,1,272,1,2,4,190,546
104802,1,272,1,3,7,166,515
104802,1,272,1,4,7,128,575
104802,1,272,1,5,9,71,606
104805,1,392,1,1,4,346,549
104805,1,392,1,2,9,346,127
104805,1,392,1,3,4,286,489
104805,1,392,1,4,4,249,491
104805,1,392,1,5,4,206,492
104804,1,270,1,1,9,290,8
104804,1,270,1,2,4,205,492
104804,1,270,1,3,7,193,399
104804,1,270,1,4,9,182,169
104804,1,270,1,5,9,164,193
104804,1,270,1,6,7,125,521
104804,1,270,1,7,7,96,551
104804,1,270,1,8,0,406,1
104807,1,366,1,1,9,382,5
104807,1,366,1,2,4,315,372
104807,1,366,1,3,9,304,238
104807,1,366,1,4,4,296,472
104806,1,211,1,1,9,221,16
104806,1,211,1,2,4,201,372
104806,1,211,1,3,4,181,498
104806,1,211,1,4,7,149,513
104806,1,211,1,5,7,106,571
104806,1,211,1,6,7,82,490
104809,1,224,2,1,7,165,521
104809,1,224,2,2,7,131,522
104808,1,211,2,1,7,99,480
104808,1,211,2,2,9,64,573
104811,1,203,2,1,7,120,547
104811,1,203,2,2,9,107,744
104810,1,365,1,1,9,368,25
104810,1,365,1,2,9,345,110
104810,1,365,1,3,4,314,612
104810,1,365,1,4,4,263,612
104810,1,365,1,5,4,208,492
104810,1,365,1,6,7,174,497
104810,1,365,1,7,7,127,527
104813,1,522,1,1,9,513,5
104813,1,522,1,2,4,445,612
104812,1,174,2,1,9,142,593
104812,1,174,2,2,7,103,557
104812,1,174,2,3,9,68,501
104815,1,446,1,1,4,314,526
104815,1,446,1,2,4,274,492
104815,1,446,1,3,4,236,372
104814,1,278,1,1,4,237,492
104814,1,278,1,2,4,221,372
104814,1,278,1,3,9,219,45
104814,1,278,1,4,9,160,579
104814,1,278,1,5,7,120,497
104817,1,320,1,1,9,320,43
104817,1,320,1,2,4,257,492
104817,1,320,1,3,4,231,492
104817,1,320,1,4,7,169,553
104817,1,320,1,5,9,138,585
104817,1,320,1,6,7,120,456
104816,1,161,2,1,7,128,487
104819,1,303,1,1,9,314,8
104819,1,303,1,2,4,248,612
104819,1,303,1,3,4,204,491
104819,1,303,1,4,4,191,372
104819,1,303,1,5,7,149,573
104818,1,275,1,1,4,239,369
104821,1,165,2,1,9,152,585
104821,1,165,2,2,7,118,567
104820,1,275,1,1,0,0,2
104820,1,275,1,2,4,220,490
104823,1,144,2,1,7,111,551
104823,1,144,2,2,7,87,439
104822,1,124,2,1,9,96,589
104825,1,411,1,1,0,0,4
104825,1,411,1,2,4,377,612
104825,1,411,1,3,9,372,189
104824,1,328,1,1,9,334,14
104824,1,328,1,2,4,283,612
104824,1,328,1,3,4,243,612
104824,1,328,1,4,4,219,369
104824,1,328,1,5,7,167,509
104824,1,328,1,6,7,117,481
104827,1,255,1,1,4,208,550
104827,1,255,1,2,7,167,475
104826,1,284,1,1,4,254,372
104826,1,284,1,2,4,229,372
104826,1,284,1,3,4,194,373
104826,1,284,1,4,7,160,409
104829,1,263,1,1,4,224,492
104829,1,263,1,2,4,205,371
104829,1,263,1,3,7,144,491
104829,1,263,1,4,7,102,562
104828,1,332,1,1,4,307,403
104828,1,332,1,2,9,305,158
104831,1,412,1,1,9,424,24
104831,1,412,1,2,4,386,611
104831,1,412,1,3,4,347,612
104831,1,412,1,4,4,286,612
104830,1,139,2,1,7,130,521
104830,1,139,2,2,7,89,536
104830,1,139,2,3,9,69,555
104833,1,294,1,1,4,211,492
104833,1,294,1,2,9,188,217
104832,1,392,1,1,9,394,22
104832,1,392,1,2,4,298,612
104832,1,392,1,3,4,263,549
104832,1,392,1,4,4,223,370
104832,1,392,1,5,7,179,467
104832,1,392,1,6,7,142,502
104835,1,296,1,1,4,268,612
104835,1,296,1,2,4,251,369
104835,1,296,1,3,9,241,329
104835,1,296,1,4,7,177,554
104835,1,296,1,5,7,145,549
104834,1,208,2,1,7,165,445
104834,1,208,2,2,7,156,514
104834,1,208,2,3,7,123,573
104834,1,208,2,4,7,87,574
104837,1,280,1,1,9,288,15
104837,1,280,1,2,4,204,490
104837,1,280,1,3,7,169,542
104837,1,280,1,4,7,144,534
104837,1,280,1,5,7,122,475
104837,1,280,1,6,7,86,481
104836,1,198,2,1,7,132,516
104836,1,198,2,2,9,80,640
104839,1,286,1,1,4,245,612
104839,1,286,1,2,9,242,55
104839,1,286,1,3,4,205,492
104839,1,286,1,4,4,192,369
104839,1,286,1,5,7,128,498
104839,1,286,1,6,7,102,501
104838,1,339,1,1,0,0,1
104838,1,339,1,2,4,185,520
104838,1,339,1,3,7,149,518
104838,1,339,1,4,7,122,538
104838,1,339,1,5,9,72,575
104841,1,325,1,1,4,265,611
104841,1,325,1,2,4,221,612
104841,1,325,1,3,4,183,370
104841,1,325,1,4,7,150,514
104840,1,257,1,1,0,0,5
104840,1,257,1,2,9,256,8
104840,1,257,1,3,4,207,491
104843,1,283,1,1,4,258,492
104843,1,283,1,2,4,212,492
104843,1,283,1,3,7,131,467
104842,1,379,1,1,0,378,2
104842,1,379,1,2,9,376,8
104842,1,379,1,3,4,338,489
104842,1,379,1,4,9,324,275
104845,1,177,2,1,7,166,469
104845,1,177,2,2,7,145,550
104844,1,211,2,1,7,161,522
104847,1,471,1,1,0,0,1
104847,1,471,1,2,4,414,609
104847,1,471,1,3,4,364,611
104847,1,471,1,4,4,338,369
104847,1,471,1,5,9,319,205
104846,1,224,1,1,4,193,568
104846,1,224,1,2,7,170,514
104846,1,224,1,3,7,127,516
104846,1,224,1,4,7,117,465
104849,1,218,2,1,9,158,597
104849,1,218,2,2,7,114,492
104848,1,232,1,1,4,208,369
104848,1,232,1,2,7,142,485
104851,1,235,1,1,4,223,491
104851,1,235,1,2,4,182,492
104851,1,235,1,3,9,166,282
104850,1,341,1,1,4,324,371
104850,1,341,1,2,9,306,323
104853,1,401,1,1,0,0,3
104853,1,401,1,2,4,363,613
104853,1,401,1,3,4,314,612
104853,1,401,1,4,4,283,369
104853,1,401,1,5,4,227,426
104853,1,401,1,6,9,139,126
104852,1,161,2,1,9,134,319
104852,1,161,2,2,7,101,455
104855,1,308,1,1,4,200,508
104855,1,308,1,2,4,182,485
104855,1,308,1,3,7,156,546
104855,1,308,1,4,7,132,533
104855,1,308,1,5,7,102,506
104854,1,451,1,1,9,453,12
104854,1,451,1,2,4,375,611
104854,1,451,1,3,9,375,27
104854,1,451,1,4,4,321,612
104854,1,451,1,5,4,288,612
104854,1,451,1,6,4,265,369
104857,1,254,1,1,0,0,6
104857,1,254,1,2,4,227,491
104857,1,254,1,3,4,197,369
104856,1,309,1,1,0,0,6
104856,1,309,1,2,4,263,608
104856,1,309,1,3,4,212,473
104856,1,309,1,4,7,156,534
104856,1,309,1,5,9,145,177
104859,1,214,2,1,7,179,514
104859,1,214,2,2,7,143,486
104859,1,214,2,3,7,130,433
104859,1,214,2,4,7,93,503
104858,1,155,2,1,7,142,527
104858,1,155,2,2,7,100,461
104861,1,339,1,1,9,319,7
104861,1,339,1,2,4,274,490
104861,1,339,1,3,9,260,185
104861,1,339,1,4,4,257,459
104861,1,339,1,5,4,207,563
104861,1,339,1,6,9,150,608
104860,1,370,1,1,9,388,10
104860,1,370,1,2,4,314,612
104860,1,370,1,3,0,314,2
104860,1,370,1,4,4,250,545
104860,1,370,1,5,4,218,492
104860,1,370,1,6,4,186,370
104860,1,370,1,7,9,131,590
104863,1,170,2,1,7,142,490
104863,1,170,2,2,7,131,497
104863,1,170,2,3,7,102,535
104862,1,195,2,1,7,151,486
104865,1,305,1,1,9,312,17
104865,1,305,1,2,4,264,369
104865,1,305,1,3,9,262,241
104865,1,305,1,4,9,249,359
104865,1,305,1,5,7,177,520
104865,1,305,1,6,9,142,581
104865,1,305,1,7,9,142,5
104865,1,305,1,8,7,91,557
104864,1,266,1,1,4,193,492
104864,1,266,1,2,4,180,560
104864,1,266,1,3,7,149,563
104864,1,266,1,4,7,128,487
104867,1,316,1,1,0,0,4
104867,1,316,1,2,4,296,369
104867,1,316,1,3,9,293,99
104867,1,316,1,4,4,253,548
104867,1,316,1,5,4,201,514
104867,1,316,1,6,9,153,602
104867,1,316,1,7,7,110,508
104866,1,296,1,1,9,303,18
104866,1,296,1,2,4,259,612
104866,1,296,1,3,4,227,492
104866,1,296,1,4,4,197,372
104866,1,296,1,5,7,134,536
104866,1,296,1,6,7,114,535
104866,1,296,1,7,9,91,220
104869,1,231,1,1,4,200,548
104868,1,309,1,1,9,309,8
104868,1,309,1,2,4,279,369
104868,1,309,1,3,9,240,168
104868,1,309,1,4,9,240,21
104871,1,481,1,1,9,478,31
104871,1,481,1,2,4,385,370
104870,1,237,2,1,7,165,506
104870,1,237,2,2,7,127,500
104870,1,237,2,3,9,65,531
104873,1,262,1,1,4,237,492
104873,1,262,1,2,4,214,492
104873,1,262,1,3,4,191,372
104872,1,307,1,1,4,282,612
104872,1,307,1,2,4,246,612
104872,1,307,1,3,4,208,369
104875,1,261,1,1,9,269,16
104875,1,261,1,2,4,222,370
104875,1,261,1,3,7,172,506
104875,1,261,1,4,7,140,473
104875,1,261,1,5,7,90,575
104874,1,334,1,1,0,0,5
104874,1,334,1,2,4,289,612
104874,1,334,1,3,4,254,612
104874,1,334,1,4,4,201,492
104874,1,334,1,5,7,159,535
104877,1,230,1,1,4,196,540
104877,1,230,1,2,7,123,528
104877,1,230,1,3,7,94,532
104876,1,316,1,1,9,320,21
104876,1,316,1,2,4,254,489
104876,1,316,1,3,9,240,161
104876,1,316,1,4,4,211,521
104876,1,316,1,5,4,182,545
104876,1,316,1,6,7,132,518
104879,1,223,1,1,4,190,411
104878,1,350,1,1,9,355,15
104878,1,350,1,2,4,292,612
104878,1,350,1,3,9,292,12
104878,1,350,1,4,4,221,492
104878,1,350,1,5,4,218,372
104878,1,350,1,6,4,201,372
104878,1,350,1,7,7,154,565
104878,1,350,1,8,9,97,640
104881,1,246,2,1,7,139,568
104881,1,246,2,2,7,136,536
104881,1,246,2,3,9,99,781
104880,1,444,1,1,4,367,612
104880,1,444,1,2,4,322,613
104880,1,444,1,3,4,272,611
104880,1,444,1,4,4,224,370
104883,1,337,1,1,0,0,7
104883,1,337,1,2,4,302,611
104883,1,337,1,3,4,251,611
104883,1,337,1,4,7,173,533
104882,1,295,2,1,7,141,490
104885,1,138,2,1,7,103,543
104885,1,138,2,2,9,66,899
104885,1,138,2,3,9,66,40
104884,1,272,1,1,9,273,5
104884,1,272,1,2,4,213,491
104884,1,272,1,3,4,198,369
104884,1,272,1,4,7,148,485
104884,1,272,1,5,7,93,570
104887,1,257,1,1,9,264,22
104887,1,257,1,2,4,207,492
104887,1,257,1,3,4,192,371
104887,1,257,1,4,7,149,562
104887,1,257,1,5,7,123,547
104886,1,286,1,1,9,293,19
104886,1,286,1,2,4,246,369
104886,1,286,1,3,4,191,503
104886,1,286,1,4,7,157,525
104886,1,286,1,5,9,127,591
104889,1,173,2,1,7,159,489
104889,1,173,2,2,7,134,531
104889,1,173,2,3,7,103,515
104888,1,314,1,1,9,323,19
104888,1,314,1,2,4,252,612
104888,1,314,1,3,4,207,489
104888,1,314,1,4,4,185,370
104888,1,314,1,5,7,145,493
104888,1,314,1,6,9,72,477
104891,1,198,2,1,7,167,516
104891,1,198,2,2,7,136,505
104891,1,198,2,3,7,109,482
104890,1,283,1,1,0,0,5
104890,1,283,1,2,4,238,612
104890,1,283,1,3,4,198,491
104890,1,283,1,4,7,142,562
104890,1,283,1,5,7,99,523
104893,1,147,2,1,7,108,546
104892,1,266,1,1,9,285,8
104892,1,266,1,2,4,215,370
104892,1,266,1,3,7,178,431
104892,1,266,1,4,7,134,490
104892,1,266,1,5,7,102,554
104895,1,179,2,1,7,139,491
104895,1,179,2,2,7,107,555
104894,1,210,2,1,9,154,598
104894,1,210,2,2,9,126,620
104894,1,210,2,3,7,90,551
104897,1,250,1,1,4,194,550
104897,1,250,1,2,7,168,539
104897,1,250,1,3,7,133,546
104897,1,250,1,4,7,96,481
104896,1,283,1,1,0,0,6
104896,1,283,1,2,4,245,612
104896,1,283,1,3,4,198,489
104896,1,283,1,4,9,115,601
104899,1,363,1,1,4,292,612
104899,1,363,1,2,4,260,611
104899,1,363,1,3,4,198,489
104899,1,363,1,4,7,131,505
104898,1,271,1,1,9,277,20
104898,1,271,1,2,4,230,491
104898,1,271,1,3,4,197,371
104898,1,271,1,4,7,152,550
104898,1,271,1,5,7,116,518
104901,1,278,1,1,0,0,1
104901,1,278,1,2,9,286,15
